lr:0.05
2019-04-10 17:57:23Epoch: 320, Precision: 0.52000000, Loss: 0.21150200lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 17:57:26Epoch: 340, Precision: 0.52000000, Loss: 0.27571675lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 17:57:30Epoch: 360, Precision: 0.51333333, Loss: 0.21266620lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 17:57:33Epoch: 380, Precision: 0.47333333, Loss: 0.14199254lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 17:57:36Epoch: 400, Precision: 0.58000000, Loss: 0.33121809lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 17:57:39Epoch: 420, Precision: 0.54000000, Loss: 0.22541885lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 17:57:43Epoch: 440, Precision: 0.53333333, Loss: 0.14653967lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 17:57:46Epoch: 460, Precision: 0.49333333, Loss: 0.15628839lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 17:57:50Epoch: 480, Precision: 0.48000000, Loss: 0.10613462lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 18:34:40Epoch:  0, Precision: 0.56666667, Loss: 11.85460186lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 18:34:43Epoch: 20, Precision: 0.52000000, Loss: 0.45041960lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 18:34:47Epoch: 40, Precision: 0.56666667, Loss: 0.62821943lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 18:34:50Epoch: 60, Precision: 0.49333333, Loss: 0.56206512lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 18:34:54Epoch: 80, Precision: 0.46000000, Loss: 0.41686428lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 18:34:57Epoch: 100, Precision: 0.46666667, Loss: 0.39608330lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
2019-04-10 18:35:00Epoch: 120, Precision: 0.53333333, Loss: 0.47671187lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05lr:0.05
